stableKey,as3Name,sourceKind,sourcePath,sourcePackage,symbolId,scope,usage,status,confidence,nextAction,note
equipment-preview.cs_wq_gl,idle_sword,restored-swf,local-resources/regima/source/restored-swfs/assets/bailongSword.swf,assets/bailongSword.swf,297,ui,广力 白龙 weapon HeadSprite preview,export-ready,confirmed,export-selectively,role5-dynamic-fashion-layers；showId=16
equipment-preview.cs_wq_ll,ROLE4_EQUIP_520,restored-swf,local-resources/regima/source/restored-swfs/assets/cs_zb/ss_wq.swf,assets/cs_zb/ss_wq.swf,53,ui,琉璃 沙僧 weapon HeadSprite preview,export-ready,confirmed,export-selectively,layered-role-resource；showId=520
equipment-preview.cs_wq_qs,ROLE1_EQUIP_520,restored-swf,local-resources/regima/source/restored-swfs/assets/cs_zb/wk_wq.swf,assets/cs_zb/wk_wq.swf,82,ui,祁水 悟空 weapon HeadSprite preview,export-ready,confirmed,export-selectively,layered-role-resource；showId=520
equipment-preview.cs_wq_rc,ROLE2_EQUIP_520,restored-swf,local-resources/regima/source/restored-swfs/assets/cs_zb/ts_wq.swf,assets/cs_zb/ts_wq.swf,67,ui,若禅 唐僧 weapon HeadSprite preview,export-ready,confirmed,export-selectively,layered-role-resource；showId=520
equipment-preview.cs_wq_yt,ROLE3_EQUIP_520,restored-swf,local-resources/regima/source/restored-swfs/assets/cs_zb/bj_wq.swf,assets/cs_zb/bj_wq.swf,62,ui,夷图 八戒 weapon HeadSprite preview,export-ready,confirmed,export-selectively,layered-role-resource；showId=520
equipment-preview.csqyzstx,role_title_csqyzstx,restored-swf,local-resources/regima/source/restored-swfs/assets/EIcon1.swf,assets/EIcon1.swf,236,ui,七曜战神 通用 title HeadSprite preview,export-ready,confirmed,export-selectively,title-overlay；showId=1
equipment-preview.dgg,role_title_dgg,restored-swf,local-resources/regima/source/restored-swfs/assets/bailongSword.swf,assets/bailongSword.swf,2,ui,独孤狗 通用 title HeadSprite preview,export-ready,confirmed,export-selectively,title-overlay；showId=1
equipment-preview.dszk,ROLE1_11,restored-swf,local-resources/regima/source/restored-swfs/assets/WuKong.swf,assets/WuKong.swf,19,ui,大圣战铠 悟空 armor HeadSprite preview,export-ready,confirmed,export-selectively,layered-role-resource；showId=11
equipment-preview.dtk,ROLE3_2,restored-swf,local-resources/regima/source/restored-swfs/assets/BaJie.swf,assets/BaJie.swf,8,ui,氐土铠 八戒 armor HeadSprite preview,export-ready,confirmed,export-selectively,layered-role-resource；showId=2
equipment-preview.flj,ROLE4_EQUIP_222,restored-swf,local-resources/regima/source/restored-swfs/assets/ShaShen.swf,assets/ShaShen.swf,9,ui,风轮剑 沙僧 weapon HeadSprite preview,export-ready,confirmed,export-selectively,layered-role-resource；showId=222
equipment-preview.fmtstx,role_title_fmtstx,restored-swf,local-resources/regima/source/restored-swfs/assets/EIcon1.swf,assets/EIcon1.swf,424,ui,伏魔天师 通用 title HeadSprite preview,export-ready,confirmed,export-selectively,title-overlay；showId=1
equipment-preview.fykj,ROLE4_SHOVEL_222;ROLE4_ARROW_222,restored-swf,local-resources/regima/source/restored-swfs/assets/ShaShen.swf,assets/ShaShen.swf,11;10,ui,风鹰铠甲 沙僧 armor HeadSprite preview,export-ready,confirmed,export-selectively,role4-dual-body-branch；showId=222
equipment-preview.hljh,ROLE2_4,restored-swf,local-resources/regima/source/restored-swfs/assets/TangSeng.swf,assets/TangSeng.swf,3,ui,红莲教皇 唐僧 armor HeadSprite preview,export-ready,confirmed,export-selectively,layered-role-resource；showId=4
equipment-preview.hsmwtx,role_title_hsmwtx,restored-swf,local-resources/regima/source/restored-swfs/assets/EIcon1.swf,assets/EIcon1.swf,621,ui,混世魔王 通用 title HeadSprite preview,export-ready,confirmed,export-selectively,title-overlay；showId=1
equipment-preview.hxg,role_title_hxg,restored-swf,local-resources/regima/source/restored-swfs/assets/bailongSword.swf,assets/bailongSword.swf,5,ui,含羞狗 通用 title HeadSprite preview,export-ready,confirmed,export-selectively,title-overlay；showId=1
equipment-preview.hxkj,ROLE2_222,restored-swf,local-resources/regima/source/restored-swfs/assets/TangSeng1.swf,assets/TangSeng1.swf,351,ui,黑犀铠甲 唐僧 armor HeadSprite preview,export-ready,confirmed,export-selectively,layered-role-resource；showId=222
equipment-preview.hylc,ROLE4_EQUIP_3,restored-swf,local-resources/regima/source/restored-swfs/assets/ShaShen.swf,assets/ShaShen.swf,30,ui,混元雷叉 沙僧 weapon HeadSprite preview,export-ready,confirmed,export-selectively,layered-role-resource；showId=3
equipment-preview.hylk,ROLE3_3,restored-swf,local-resources/regima/source/restored-swfs/assets/BaJie.swf,assets/BaJie.swf,7,ui,混元龙铠 八戒 armor HeadSprite preview,export-ready,confirmed,export-selectively,layered-role-resource；showId=3
equipment-preview.hylz,ROLE2_EQUIP_3,restored-swf,local-resources/regima/source/restored-swfs/assets/TangSeng.swf,assets/TangSeng.swf,2,ui,混元灵杖 唐僧 weapon HeadSprite preview,export-ready,confirmed,export-selectively,layered-role-resource；showId=3
equipment-preview.jcdp,ROLE3_EQUIP_9,restored-swf,local-resources/regima/source/restored-swfs/assets/BaJie.swf,assets/BaJie.swf,18,ui,九齿钉耙 八戒 weapon HeadSprite preview,export-ready,confirmed,export-selectively,layered-role-resource；showId=9
equipment-preview.jlc,ROLE4_EQUIP_11,restored-swf,local-resources/regima/source/restored-swfs/assets/ShaShen.swf,assets/ShaShen.swf,39,ui,蛟龙铲 沙僧 weapon HeadSprite preview,export-ready,confirmed,export-selectively,layered-role-resource；showId=11
equipment-preview.jlg,ROLE4_EQUIP_9,restored-swf,local-resources/regima/source/restored-swfs/assets/ShaShen.swf,assets/ShaShen.swf,20,ui,蛟龙弓 沙僧 weapon HeadSprite preview,export-ready,confirmed,export-selectively,layered-role-resource；showId=9
equipment-preview.jlj,ROLE4_SHOVEL_9;ROLE4_ARROW_9,restored-swf,local-resources/regima/source/restored-swfs/assets/ShaShen.swf,assets/ShaShen.swf,28;21,ui,蛟龙甲 沙僧 armor HeadSprite preview,export-ready,confirmed,export-selectively,role4-dual-body-branch；showId=9
equipment-preview.jljs,ROLE2_11,restored-swf,local-resources/regima/source/restored-swfs/assets/TangSeng1.swf,assets/TangSeng1.swf,3,ui,锦襕袈裟 唐僧 armor HeadSprite preview,export-ready,confirmed,export-selectively,layered-role-resource；showId=11
equipment-preview.jllm,ROLE4_SHOVEL_4;ROLE4_ARROW_4,restored-swf,local-resources/regima/source/restored-swfs/assets/ShaShen.swf,assets/ShaShen.swf,24;25,ui,卷帘绿魔 沙僧 armor HeadSprite preview,export-ready,confirmed,export-selectively,role4-dual-body-branch；showId=4
equipment-preview.jlqyzstx,role_title_jlqyzstx,restored-swf,local-resources/regima/source/restored-swfs/assets/EIcon1.swf,assets/EIcon1.swf,101,ui,七曜战神 通用 title HeadSprite preview,export-ready,confirmed,export-selectively,title-overlay；showId=1
equipment-preview.jmc,ROLE4_EQUIP_2,restored-swf,local-resources/regima/source/restored-swfs/assets/ShaShen.swf,assets/ShaShen.swf,29,ui,角木铲 沙僧 weapon HeadSprite preview,export-ready,confirmed,export-selectively,layered-role-resource；showId=2
equipment-preview.jmy,ROLE4_SHOVEL_3;ROLE4_ARROW_3,restored-swf,local-resources/regima/source/restored-swfs/assets/ShaShen.swf,assets/ShaShen.swf,26;27,ui,井木衣 沙僧 armor HeadSprite preview,export-ready,confirmed,export-selectively,role4-dual-body-branch；showId=3
equipment-preview.jxqtj,idle_sword,restored-swf,local-resources/regima/source/restored-swfs/assets/bailongSword.swf,assets/bailongSword.swf,297,ui,金仙擎天剑 白龙 weapon HeadSprite preview,export-ready,confirmed,export-selectively,role5-dynamic-fashion-layers；showId=9
equipment-preview.jxztp,idle_sword,restored-swf,local-resources/regima/source/restored-swfs/assets/bailongSword.swf,assets/bailongSword.swf,297,ui,金仙纵天袍 白龙 armor HeadSprite preview,export-ready,confirmed,export-selectively,role5-dynamic-fashion-layers；showId=9
equipment-preview.kyg,ROLE4_EQUIP_5,restored-swf,local-resources/regima/source/restored-swfs/assets/ShaShen.swf,assets/ShaShen.swf,34,ui,枯叶弓 沙僧 weapon HeadSprite preview,export-ready,confirmed,export-selectively,layered-role-resource；showId=5
equipment-preview.kyj,idle_sword,restored-swf,local-resources/regima/source/restored-swfs/assets/bailongSword.swf,assets/bailongSword.swf,297,ui,枯叶剑 白龙 weapon HeadSprite preview,export-ready,confirmed,export-selectively,role5-dynamic-fashion-layers；showId=3
equipment-preview.kyp,idle_sword,restored-swf,local-resources/regima/source/restored-swfs/assets/bailongSword.swf,assets/bailongSword.swf,297,ui,枯叶袍 白龙 armor HeadSprite preview,export-ready,confirmed,export-selectively,role5-dynamic-fashion-layers；showId=3
equipment-preview.kys,ROLE1_2,restored-swf,local-resources/regima/source/restored-swfs/assets/WuKong.swf,assets/WuKong.swf,6,ui,枯叶衫 悟空 armor HeadSprite preview,export-ready,confirmed,export-selectively,layered-role-resource；showId=2
equipment-preview.kyz,ROLE2_EQUIP_2,restored-swf,local-resources/regima/source/restored-swfs/assets/TangSeng.swf,assets/TangSeng.swf,1,ui,枯叶杖 唐僧 weapon HeadSprite preview,export-ready,confirmed,export-selectively,layered-role-resource；showId=2
equipment-preview.leg,ROLE1_EQUIP_666,restored-swf,local-resources/regima/source/restored-swfs/assets/WuKong.swf,assets/WuKong.swf,7,ui,六耳棍 悟空 weapon HeadSprite preview,export-ready,confirmed,export-selectively,layered-role-resource；showId=666
equipment-preview.les,ROLE1_666,restored-swf,local-resources/regima/source/restored-swfs/assets/WuKong.swf,assets/WuKong.swf,8,ui,六耳衫 悟空 armor HeadSprite preview,export-ready,confirmed,export-selectively,layered-role-resource；showId=666
equipment-preview.lhz,ROLE2_EQUIP_9,restored-swf,local-resources/regima/source/restored-swfs/assets/TangSeng.swf,assets/TangSeng.swf,6,ui,轮回杖 唐僧 weapon HeadSprite preview,export-ready,confirmed,export-selectively,layered-role-resource；showId=9
equipment-preview.lsg,role_title_lsg,restored-swf,local-resources/regima/source/restored-swfs/assets/EIcon1.swf,assets/EIcon1.swf,65,ui,蓝瘦狗 通用 title HeadSprite preview,export-ready,confirmed,export-selectively,title-overlay；showId=1
equipment-preview.lxq,ROLE2_EQUIP_222,restored-swf,local-resources/regima/source/restored-swfs/assets/TangSeng1.swf,assets/TangSeng1.swf,352,ui,流星枪 唐僧 weapon HeadSprite preview,export-ready,confirmed,export-selectively,layered-role-resource；showId=222
equipment-preview.lyr,ROLE1_EQUIP_222,restored-swf,local-resources/regima/source/restored-swfs/assets/WuKong.swf,assets/WuKong.swf,14,ui,烈焰刃 悟空 weapon HeadSprite preview,export-ready,confirmed,export-selectively,layered-role-resource；showId=222
equipment-preview.mdcqg,ROLE4_EQUIP_998,restored-swf,local-resources/regima/source/restored-swfs/assets/MagicWeapon2.swf,assets/MagicWeapon2.swf,19,ui,摩多苍穹弓 沙僧 weapon HeadSprite preview,export-ready,confirmed,export-selectively,layered-role-resource；showId=998
equipment-preview.mdflc,ROLE4_EQUIP_10,restored-swf,local-resources/regima/source/restored-swfs/assets/ShaShen.swf,assets/ShaShen.swf,5,ui,摩多分浪铲 沙僧 weapon HeadSprite preview,export-ready,confirmed,export-selectively,layered-role-resource；showId=10
equipment-preview.mdys,ROLE4_SHOVEL_11;ROLE4_ARROW_11,restored-swf,local-resources/regima/source/restored-swfs/assets/ShaShen.swf,assets/ShaShen.swf,6;7,ui,摩多月衫 沙僧 armor HeadSprite preview,export-ready,confirmed,export-selectively,role4-dual-body-branch；showId=11
equipment-preview.mksddf,role_title_mksddf,restored-swf,docs/reverse-engineering/reference/equipment-visual-resource-catalog-1.1.json,,,ui,梦开始的地方 通用 title HeadSprite preview,rejected,confirmed,none,missing-title-overlay-symbol；原缺陷不生成替代层
equipment-preview.plp,ROLE2_9,restored-swf,local-resources/regima/source/restored-swfs/assets/TangSeng.swf,assets/TangSeng.swf,8,ui,蟠龙袍 唐僧 armor HeadSprite preview,export-ready,confirmed,export-selectively,layered-role-resource；showId=9
equipment-preview.plz,ROLE2_EQUIP_8,restored-swf,local-resources/regima/source/restored-swfs/assets/TangSeng.swf,assets/TangSeng.swf,15,ui,蟠龙杖 唐僧 weapon HeadSprite preview,export-ready,confirmed,export-selectively,layered-role-resource；showId=8
equipment-preview.ptdcf,idle_sword,restored-swf,local-resources/regima/source/restored-swfs/assets/bailongSword.swf,assets/bailongSword.swf,297,ui,普通的绸服 白龙 armor HeadSprite preview,export-ready,confirmed,export-selectively,role5-dynamic-fashion-layers；showId=1
equipment-preview.ptdcp,ROLE4_SHOVEL_1;ROLE4_ARROW_1,restored-swf,local-resources/regima/source/restored-swfs/assets/ShaShen.swf,assets/ShaShen.swf,38;4,ui,普通的长袍 沙僧 armor HeadSprite preview,export-ready,confirmed,export-selectively,role4-dual-body-branch；showId=1
equipment-preview.ptdcs,ROLE3_1,restored-swf,local-resources/regima/source/restored-swfs/assets/BaJie.swf,assets/BaJie.swf,5,ui,普通的长衫 八戒 armor HeadSprite preview,export-ready,confirmed,export-selectively,layered-role-resource；showId=1
equipment-preview.ptdcz,ROLE2_EQUIP_1,restored-swf,local-resources/regima/source/restored-swfs/assets/TangSeng.swf,assets/TangSeng.swf,14,ui,普通的禅杖 唐僧 weapon HeadSprite preview,export-ready,confirmed,export-selectively,layered-role-resource；showId=1
equipment-preview.ptddp,ROLE3_EQUIP_1,restored-swf,local-resources/regima/source/restored-swfs/assets/BaJie.swf,assets/BaJie.swf,6,ui,普通的钉耙 八戒 weapon HeadSprite preview,export-ready,confirmed,export-selectively,layered-role-resource；showId=1
equipment-preview.ptdjs,ROLE2_1,restored-swf,local-resources/regima/source/restored-swfs/assets/TangSeng.swf,assets/TangSeng.swf,13,ui,普通的袈裟 唐僧 armor HeadSprite preview,export-ready,confirmed,export-selectively,layered-role-resource；showId=1
equipment-preview.ptdtj,idle_sword,restored-swf,local-resources/regima/source/restored-swfs/assets/bailongSword.swf,assets/bailongSword.swf,297,ui,普通的铁剑 白龙 weapon HeadSprite preview,export-ready,confirmed,export-selectively,role5-dynamic-fashion-layers；showId=1
equipment-preview.ptdxzf,ROLE1_1,restored-swf,local-resources/regima/source/restored-swfs/assets/WuKong.swf,assets/WuKong.swf,5,ui,普通的行者服 悟空 armor HeadSprite preview,export-ready,confirmed,export-selectively,layered-role-resource；showId=1
equipment-preview.ptdxzg,ROLE1_EQUIP_1,restored-swf,local-resources/regima/source/restored-swfs/assets/WuKong.swf,assets/WuKong.swf,4,ui,普通的行者棍 悟空 weapon HeadSprite preview,export-ready,confirmed,export-selectively,layered-role-resource；showId=1
equipment-preview.ptdyyc,ROLE4_EQUIP_1,restored-swf,local-resources/regima/source/restored-swfs/assets/ShaShen.swf,assets/ShaShen.swf,23,ui,普通的月牙铲 沙僧 weapon HeadSprite preview,export-ready,confirmed,export-selectively,layered-role-resource；showId=1
equipment-preview.qlg,ROLE1_EQUIP_8,restored-swf,local-resources/regima/source/restored-swfs/assets/WuKong.swf,assets/WuKong.swf,18,ui,虬龙棍 悟空 weapon HeadSprite preview,export-ready,confirmed,export-selectively,layered-role-resource；showId=8
equipment-preview.qlj,ROLE1_9,restored-swf,local-resources/regima/source/restored-swfs/assets/WuKong.swf,assets/WuKong.swf,17,ui,虬龙甲 悟空 armor HeadSprite preview,export-ready,confirmed,export-selectively,layered-role-resource；showId=9
equipment-preview.qybd,ROLE1_EQUIP_3,restored-swf,local-resources/regima/source/restored-swfs/assets/WuKong.swf,assets/WuKong.swf,3,ui,青云冰刀 悟空 weapon HeadSprite preview,export-ready,confirmed,export-selectively,layered-role-resource；showId=3
equipment-preview.qyfp,ROLE2_3,restored-swf,local-resources/regima/source/restored-swfs/assets/TangSeng.swf,assets/TangSeng.swf,12,ui,青云法袍 唐僧 armor HeadSprite preview,export-ready,confirmed,export-selectively,layered-role-resource；showId=3
equipment-preview.ryjgb,ROLE1_EQUIP_9,restored-swf,local-resources/regima/source/restored-swfs/assets/WuKong.swf,assets/WuKong.swf,25,ui,擎天柱 悟空 weapon HeadSprite preview,export-ready,confirmed,export-selectively,layered-role-resource；showId=9
equipment-preview.smz,ROLE2_EQUIP_4,restored-swf,local-resources/regima/source/restored-swfs/assets/TangSeng.swf,assets/TangSeng.swf,9,ui,嗜魔杖 唐僧 weapon HeadSprite preview,export-ready,confirmed,export-selectively,layered-role-resource；showId=4
equipment-preview.sqflc,ROLE4_EQUIP_10,restored-swf,local-resources/regima/source/restored-swfs/assets/ShaShen.swf,assets/ShaShen.swf,5,ui,神·摩多分浪铲 沙僧 weapon HeadSprite preview,export-ready,confirmed,export-selectively,layered-role-resource；showId=10
equipment-preview.sqjcp,ROLE3_EQUIP_9,restored-swf,local-resources/regima/source/restored-swfs/assets/BaJie.swf,assets/BaJie.swf,18,ui,神·九齿钉耙 八戒 weapon HeadSprite preview,export-ready,confirmed,export-selectively,layered-role-resource；showId=9
equipment-preview.sqjsp,ROLE2_12,restored-swf,local-resources/regima/source/restored-swfs/assets/TangSeng.swf,assets/TangSeng.swf,7,ui,神·锦襕袈裟 唐僧 armor HeadSprite preview,export-ready,confirmed,export-selectively,layered-role-resource；showId=12
equipment-preview.sqlhz,ROLE2_EQUIP_9,restored-swf,local-resources/regima/source/restored-swfs/assets/TangSeng.swf,assets/TangSeng.swf,6,ui,神·轮回杖 唐僧 weapon HeadSprite preview,export-ready,confirmed,export-selectively,layered-role-resource；showId=9
equipment-preview.sqmdcqg,ROLE4_EQUIP_998,restored-swf,local-resources/regima/source/restored-swfs/assets/MagicWeapon2.swf,assets/MagicWeapon2.swf,19,ui,神摩多苍穹弓 沙僧 weapon HeadSprite preview,export-ready,confirmed,export-selectively,layered-role-resource；showId=998
equipment-preview.sqqtz,ROLE1_EQUIP_9,restored-swf,local-resources/regima/source/restored-swfs/assets/WuKong.swf,assets/WuKong.swf,25,ui,神·擎天柱 悟空 weapon HeadSprite preview,export-ready,confirmed,export-selectively,layered-role-resource；showId=9
equipment-preview.sqysp,ROLE4_SHOVEL_11;ROLE4_ARROW_11,restored-swf,local-resources/regima/source/restored-swfs/assets/ShaShen.swf,assets/ShaShen.swf,6;7,ui,神·摩多月衫 沙僧 armor HeadSprite preview,export-ready,confirmed,export-selectively,role4-dual-body-branch；showId=11
equipment-preview.sqzkp,ROLE1_11,restored-swf,local-resources/regima/source/restored-swfs/assets/WuKong.swf,assets/WuKong.swf,19,ui,神·大圣战凯 悟空 armor HeadSprite preview,export-ready,confirmed,export-selectively,layered-role-resource；showId=11
equipment-preview.sqzyp,ROLE3_11,restored-swf,local-resources/regima/source/restored-swfs/assets/BaJie.swf,assets/BaJie.swf,17,ui,神·天蓬战衣 八戒 armor HeadSprite preview,export-ready,confirmed,export-selectively,layered-role-resource；showId=11
equipment-preview.ssg,role_title_ssg,restored-swf,local-resources/regima/source/restored-swfs/assets/bailongSword.swf,assets/bailongSword.swf,4,ui,色色狗 通用 title HeadSprite preview,export-ready,confirmed,export-selectively,title-overlay；showId=1
equipment-preview.ssqyzstx,role_title_ssqyzstx,restored-swf,local-resources/regima/source/restored-swfs/assets/EIcon1.swf,assets/EIcon1.swf,66,ui,七曜战神 通用 title HeadSprite preview,export-ready,confirmed,export-selectively,title-overlay；showId=1
equipment-preview.tpzy,ROLE3_11,restored-swf,local-resources/regima/source/restored-swfs/assets/BaJie.swf,assets/BaJie.swf,17,ui,天蓬战衣 八戒 armor HeadSprite preview,export-ready,confirmed,export-selectively,layered-role-resource；showId=11
equipment-preview.whg,ROLE1_EQUIP_2,restored-swf,local-resources/regima/source/restored-swfs/assets/WuKong.swf,assets/WuKong.swf,2,ui,尾火棍 悟空 weapon HeadSprite preview,export-ready,confirmed,export-selectively,layered-role-resource；showId=2
equipment-preview.wsjg,ROLE3_4,restored-swf,local-resources/regima/source/restored-swfs/assets/BaJie.swf,assets/BaJie.swf,4,ui,顽石金刚 八戒 armor HeadSprite preview,export-ready,confirmed,export-selectively,layered-role-resource；showId=4
equipment-preview.wtp,ROLE3_EQUIP_3,restored-swf,local-resources/regima/source/restored-swfs/assets/BaJie.swf,assets/BaJie.swf,3,ui,胃土耙 八戒 weapon HeadSprite preview,export-ready,confirmed,export-selectively,layered-role-resource；showId=3
equipment-preview.xakj,ROLE3_222,restored-swf,local-resources/regima/source/restored-swfs/assets/BaJie.swf,assets/BaJie.swf,10,ui,雪獒铠甲 八戒 armor HeadSprite preview,export-ready,confirmed,export-selectively,layered-role-resource；showId=222
equipment-preview.xhc,ROLE3_EQUIP_2,restored-swf,local-resources/regima/source/restored-swfs/assets/BaJie.swf,assets/BaJie.swf,21,ui,宣花锤 八戒 weapon HeadSprite preview,export-ready,confirmed,export-selectively,layered-role-resource；showId=2
equipment-preview.xhjxj,idle_sword,restored-swf,local-resources/regima/source/restored-swfs/assets/bailongSword.swf,assets/bailongSword.swf,297,ui,血海绝心剑 白龙 weapon HeadSprite preview,export-ready,confirmed,export-selectively,role5-dynamic-fashion-layers；showId=7
equipment-preview.xhmlp,idle_sword,restored-swf,local-resources/regima/source/restored-swfs/assets/bailongSword.swf,assets/bailongSword.swf,297,ui,血海灭灵袍 白龙 armor HeadSprite preview,export-ready,confirmed,export-selectively,role5-dynamic-fashion-layers；showId=7
equipment-preview.xhp,ROLE4_SHOVEL_2;ROLE4_ARROW_2,restored-swf,local-resources/regima/source/restored-swfs/assets/ShaShen.swf,assets/ShaShen.swf,32;33,ui,宣花袍 沙僧 armor HeadSprite preview,export-ready,confirmed,export-selectively,role4-dual-body-branch；showId=2
equipment-preview.xlcz,ROLE2_5,restored-swf,local-resources/regima/source/restored-swfs/assets/20120119.swf,assets/20120119.swf,10,ui,残昼 唐僧 armor HeadSprite preview,export-ready,confirmed,export-selectively,layered-role-resource；showId=5
equipment-preview.xley,ROLE1_5,restored-swf,local-resources/regima/source/restored-swfs/assets/20120119.swf,assets/20120119.swf,9,ui,厄夜 悟空 armor HeadSprite preview,export-ready,confirmed,export-selectively,layered-role-resource；showId=5
equipment-preview.xlny,idle_sword,restored-swf,local-resources/regima/source/restored-swfs/assets/bailongSword.swf,assets/bailongSword.swf,297,ui,逆渊 白龙 armor HeadSprite preview,export-ready,confirmed,export-selectively,role5-dynamic-fashion-layers；showId=5
equipment-preview.xlry,ROLE3_5,restored-swf,local-resources/regima/source/restored-swfs/assets/20120119.swf,assets/20120119.swf,3,ui,如狱 八戒 armor HeadSprite preview,export-ready,confirmed,export-selectively,layered-role-resource；showId=5
equipment-preview.xltc,ROLE2_EQUIP_5,restored-swf,local-resources/regima/source/restored-swfs/assets/20120119.swf,assets/20120119.swf,4,ui,天残 唐僧 weapon HeadSprite preview,export-ready,confirmed,export-selectively,layered-role-resource；showId=5
equipment-preview.xlth,ROLE1_EQUIP_5,restored-swf,local-resources/regima/source/restored-swfs/assets/20120119.swf,assets/20120119.swf,5,ui,天荒 悟空 weapon HeadSprite preview,export-ready,confirmed,export-selectively,layered-role-resource；showId=5
equipment-preview.xltq,idle_sword,restored-swf,local-resources/regima/source/restored-swfs/assets/bailongSword.swf,assets/bailongSword.swf,297,ui,天谴 白龙 weapon HeadSprite preview,export-ready,confirmed,export-selectively,role5-dynamic-fashion-layers；showId=5
equipment-preview.xlts,ROLE4_EQUIP_6,restored-swf,local-resources/regima/source/restored-swfs/assets/20120119.swf,assets/20120119.swf,6,ui,天殇 沙僧 weapon HeadSprite preview,export-ready,confirmed,export-selectively,layered-role-resource；showId=6
equipment-preview.xltz,ROLE3_EQUIP_5,restored-swf,local-resources/regima/source/restored-swfs/assets/20120119.swf,assets/20120119.swf,7,ui,天罪 八戒 weapon HeadSprite preview,export-ready,confirmed,export-selectively,layered-role-resource；showId=5
equipment-preview.xlyj,ROLE4_SHOVEL_5;ROLE4_ARROW_5,restored-swf,local-resources/regima/source/restored-swfs/assets/20120119.swf,assets/20120119.swf,8;14,ui,犹绝 沙僧 armor HeadSprite preview,export-ready,confirmed,export-selectively,role4-dual-body-branch；showId=5
equipment-preview.ydjg,ROLE4_EQUIP_4,restored-swf,local-resources/regima/source/restored-swfs/assets/ShaShen.swf,assets/ShaShen.swf,22,ui,银弹金弓 沙僧 weapon HeadSprite preview,export-ready,confirmed,export-selectively,layered-role-resource；showId=4
equipment-preview.yhj,ROLE1_3,restored-swf,local-resources/regima/source/restored-swfs/assets/WuKong.swf,assets/WuKong.swf,24,ui,翼火甲 悟空 armor HeadSprite preview,export-ready,confirmed,export-selectively,layered-role-resource；showId=3
