stableKey,as3Name,sourceKind,sourcePath,sourcePackage,symbolId,scope,usage,status,confidence,nextAction,note
map-service.shop-page-prev,export.microshop.Micropayment.btn_upPage,restored-swf,local-resources/regima/source/restored-swfs/assets/backpack1.swf;local-resources/regima/task-outputs/task-settings-066-map-services/deep-shop/buttons/DefineButton2_685/combined.svg,assets/backpack1.swf,685,ui,商城上一页按钮,derived-ready,confirmed,integrate,49x32；边界仍可见且点击无变化
map-service.shop-page-next,export.microshop.Micropayment.btn_nextPage,restored-swf,local-resources/regima/source/restored-swfs/assets/backpack1.swf;local-resources/regima/task-outputs/task-settings-066-map-services/deep-shop/buttons/DefineButton2_690/combined.svg,assets/backpack1.swf,690,ui,商城下一页按钮,derived-ready,confirmed,integrate,49x32；边界仍可见且点击无变化
map-service.shop-back,export.microshop.Micropayment.btn_back,restored-swf,local-resources/regima/source/restored-swfs/assets/backpack1.swf;local-resources/regima/task-outputs/task-settings-066-map-services/deep-shop/buttons/DefineButton2_719/combined.svg,assets/backpack1.swf,719,ui,商城返回按钮,derived-ready,confirmed,integrate,84x31；舞台 x866.7 导致组合导出越界
map-service.shop-buy,export.microshop.ShopThing.btn_buy,restored-swf,local-resources/regima/source/restored-swfs/assets/backpack1.swf;local-resources/regima/task-outputs/task-settings-066-map-services/deep-shop/buttons/DefineButton2_703/combined.svg,assets/backpack1.swf,703,ui,商城商品卡购买按钮,derived-ready,confirmed,integrate,71x29；up=over；down 下移 2px
map-service.shop-quantity-up,export.microshop.ShopThing.btn_up,restored-swf,local-resources/regima/source/restored-swfs/assets/backpack1.swf;local-resources/regima/task-outputs/task-settings-066-map-services/deep-shop/buttons/DefineButton2_711/combined.svg,assets/backpack1.swf,711,ui,商城商品数量增加按钮,derived-ready,confirmed,integrate,17x11；箭头路径最大 100
map-service.shop-quantity-down,export.microshop.ShopThing.btn_down,restored-swf,local-resources/regima/source/restored-swfs/assets/backpack1.swf;local-resources/regima/task-outputs/task-settings-066-map-services/deep-shop/buttons/DefineButton2_716/combined.svg,assets/backpack1.swf,716,ui,商城商品数量减少按钮,derived-ready,confirmed,integrate,17x11；箭头路径最小 1
map-service.shop-confirm-ok,export.microshop.SumInterface.btn_ok,restored-swf,local-resources/regima/source/restored-swfs/assets/backpack1.swf;local-resources/regima/task-outputs/task-settings-066-map-services/deep-shop/buttons/DefineButton2_617/combined.svg,assets/backpack1.swf,617,ui,商城确认购买按钮,derived-ready,confirmed,integrate,68x35；down 下移 2px
map-service.shop-confirm-cancel,export.microshop.SumInterface.btn_change,restored-swf,local-resources/regima/source/restored-swfs/assets/backpack1.swf;local-resources/regima/task-outputs/task-settings-066-map-services/deep-shop/buttons/DefineButton2_622/combined.svg,assets/backpack1.swf,622,ui,商城取消购买按钮,derived-ready,confirmed,integrate,68x35；down 下移 2px
map-service.settings-value,export.setmenu.gameSetting.valueWrapper,restored-swf,local-resources/regima/source/restored-swfs/assets/StageCommon.swf;local-resources/regima/task-outputs/task-settings-066-map-services/deep-settings/StageCommon.xml;src/scenes/heaven-map/FormalSettingsOverlay.ts,assets/StageCommon.swf,146,ui,设置五行动态值与命中/hover 状态,ready,confirmed,none,由 TASK-SLICE-155C 接入；五行值按原 wrapper 坐标与白/黄 hover 规则重建；嵌入字体中文标签因浏览器空白而等价重建
map-service.settings-close,export.setmenu.gameSetting.xClick,restored-swf,local-resources/regima/source/restored-swfs/assets/StageCommon.swf;local-resources/regima/task-outputs/task-settings-066-map-services/deep-settings/buttons/DefineButton2_144/combined.svg;public/assets/ui/map-services/settings/close-up.svg;public/assets/ui/map-services/settings/close-over.svg;public/assets/ui/map-services/settings/close-down.svg;src/scenes/heaven-map/FormalSettingsOverlay.ts,assets/StageCommon.swf,144,ui,设置 overlay 关闭按钮四状态,ready,confirmed,none,由 TASK-SLICE-155C 接入；40x42 组合边界；up/over/down 使用锁定的原版派生状态
map-service.task-tab-daily,export.taskInterface.TaskInterface.dailymc,restored-swf,local-resources/regima/source/restored-swfs/assets/backpack1.swf;local-resources/regima/task-outputs/task-settings-066-map-services/deep-task/sprites/DefineSprite_44_backpack_fla.Timeline_131/1.svg;public/assets/ui/map-services/tasks/daily-normal.svg;public/assets/ui/map-services/tasks/daily-selected.svg,assets/backpack1.swf,44,ui,任务页日常页签 normal/selected 两帧,ready,confirmed,none,integrated by TASK-SLICE-155D；110x44；frame1 normal；frame2 selected；无独立 hover/down
map-service.task-tab-activity,export.taskInterface.TaskInterface.activitymc,restored-swf,local-resources/regima/source/restored-swfs/assets/backpack1.swf;local-resources/regima/task-outputs/task-settings-066-map-services/deep-task/sprites/DefineSprite_49_backpack_fla.Timeline_132/1.svg;public/assets/ui/map-services/tasks/activity-normal.svg;public/assets/ui/map-services/tasks/activity-selected.svg,assets/backpack1.swf,49,ui,任务页活动页签 normal/selected 两帧,ready,confirmed,none,integrated by TASK-SLICE-155D；110x44；当前版本活动数组为空；frame2 仍是可达 selected 视觉
map-service.task-claim,export.taskInterface.TaskInterface.getaward,restored-swf,local-resources/regima/source/restored-swfs/assets/backpack1.swf;local-resources/regima/task-outputs/task-settings-066-map-services/deep-task/sprites/DefineSprite_54_backpack_fla.Timeline_133/1.svg;public/assets/ui/map-services/tasks/claim-disabled.svg;public/assets/ui/map-services/tasks/claim-enabled.svg,assets/backpack1.swf,54,ui,任务页领取奖励 disabled/enabled 两帧,ready,confirmed,none,integrated by TASK-SLICE-155D；141x49；frame1 不监听领取；frame2 完成未领时可点击
map-service.task-tile,export.taskInterface.TaskTile,restored-swf,local-resources/regima/source/restored-swfs/assets/backpack1.swf;local-resources/regima/task-outputs/task-settings-066-map-services/deep-task/sprites/DefineSprite_60_export.taskInterface.TaskTile/1.svg;public/assets/ui/map-services/tasks/tile-normal.svg;public/assets/ui/map-services/tasks/tile-selected.svg,assets/backpack1.swf,60,ui,任务页五行任务 tile 与动态名称,ready,confirmed,none,integrated by TASK-SLICE-155D；204x40；frame1 normal；frame2 selected；完成未领无独立 tile 图
map-service.task-award-cell,export.taskInterface.AwardList,restored-swf,local-resources/regima/source/restored-swfs/assets/backpack1.swf;local-resources/regima/task-outputs/task-settings-066-map-services/deep-task/sprites/DefineSprite_73_export.taskInterface.AwardList/1.svg;public/assets/ui/map-services/tasks/award-cell.svg,assets/backpack1.swf,73,ui,任务页四个奖励候选格与动态图标/名称,ready,confirmed,none,integrated by TASK-SLICE-155D；131x59；图标局部 3.5/3.5；名称 character72 局部 57/14.75
map-service.task-close,export.taskInterface.TaskInterface.btn_close,restored-swf,local-resources/regima/source/restored-swfs/assets/backpack1.swf;local-resources/regima/task-outputs/task-settings-066-map-services/deep-task/buttons/DefineButton2_31/combined.svg;public/assets/ui/map-services/tasks/close-up.svg;public/assets/ui/map-services/tasks/close-over.svg;public/assets/ui/map-services/tasks/close-down.svg,assets/backpack1.swf,31,ui,任务页关闭按钮四状态,ready,confirmed,none,integrated by TASK-SLICE-155D；40x42 组合边界；up y=-2；over 使用 character30；down/hit 使用 character28
map-service.task-page-prev,export.taskInterface.TaskInterface.prepage,restored-swf,local-resources/regima/source/restored-swfs/assets/backpack1.swf;local-resources/regima/task-outputs/task-settings-066-map-services/deep-task/buttons/DefineButton2_78/combined.svg;public/assets/ui/map-services/tasks/prev-up.svg;public/assets/ui/map-services/tasks/prev-over.svg;public/assets/ui/map-services/tasks/prev-down.svg,assets/backpack1.swf,78,ui,任务页上一页按钮四状态,ready,confirmed,none,integrated by TASK-SLICE-155D；86x34 组合边界；down 下移2px；第一页仍可见可点击并钳制
map-service.task-page-next,export.taskInterface.TaskInterface.nextpage,restored-swf,local-resources/regima/source/restored-swfs/assets/backpack1.swf;local-resources/regima/task-outputs/task-settings-066-map-services/deep-task/buttons/DefineButton2_83/combined.svg;public/assets/ui/map-services/tasks/next-up.svg;public/assets/ui/map-services/tasks/next-over.svg;public/assets/ui/map-services/tasks/next-down.svg,assets/backpack1.swf,83,ui,任务页下一页按钮四状态,ready,confirmed,none,integrated by TASK-SLICE-155D；86x34 组合边界；down 下移2px；末页仍可见可点击并钳制
map-service.task-received-icon,hasReceive,restored-swf,local-resources/regima/source/restored-swfs/assets/backpack1.swf;local-resources/regima/task-outputs/task-settings-066-map-services/deep-task-visual/images/9_hasReceive.png;public/assets/ui/map-services/tasks/received.png,assets/backpack1.swf,9,ui,任务 tile 已领取动态标记,ready,confirmed,none,integrated by TASK-SLICE-155D；63x47；TaskTile 运行时命名 hasReceiveIcon 并放在局部 x150.5
map-service.task-reward-exp,rw_exp,restored-swf,local-resources/regima/source/restored-swfs/assets/EIcon1.swf;local-resources/regima/task-outputs/task-settings-066-map-services/deep-task-eicon/623_rw_exp.png;public/assets/ui/map-services/tasks/reward-exp.png,assets/EIcon1.swf,623,ui,任务候选奖励经验图标,ready,confirmed,none,integrated by TASK-SLICE-155D；50x50；AwardList 动态放在局部 3.5/3.5
map-service.task-reward-gem,rw_bs,restored-swf,local-resources/regima/source/restored-swfs/assets/EIcon1.swf;local-resources/regima/task-outputs/task-settings-066-map-services/deep-task-eicon/608_rw_bs.png;public/assets/ui/map-services/tasks/reward-stone.png,assets/EIcon1.swf,608,ui,任务候选奖励随机宝石图标,ready,confirmed,none,integrated by TASK-SLICE-155D；50x50；当前43+4定义未使用 bs 类型但通用 UI 分支存在
map-service.task-reward-soul,rw_lh,restored-swf,local-resources/regima/source/restored-swfs/assets/EIcon1.swf;local-resources/regima/task-outputs/task-settings-066-map-services/deep-task-eicon/560_rw_lh.png;public/assets/ui/map-services/tasks/reward-soul.png,assets/EIcon1.swf,560,ui,任务候选奖励灵魂图标,ready,confirmed,none,integrated by TASK-SLICE-155D；50x50；AwardList 动态放在局部 3.5/3.5
map-service.task-reward-horse,rw_roomhorse,restored-swf,local-resources/regima/source/restored-swfs/assets/EIcon1.swf;local-resources/regima/task-outputs/task-settings-066-map-services/deep-task-eicon/512_rw_roomhorse.png;public/assets/ui/map-services/tasks/reward-roomhorse.png,assets/EIcon1.swf,512,ui,任务候选奖励炎马图标,ready,confirmed,none,integrated by TASK-SLICE-155D；50x50；ID34 使用且原奖励只发给P1
