stableKey,as3Name,sourceKind,sourcePath,sourcePackage,symbolId,scope,usage,status,confidence,nextAction,note
normal-attack-effect.hero4.arrow.hit3,Role4BulletArrow2,restored-swf,local-resources/regima/source/restored-swfs/assets/ShaShen.swf;local-resources/regima/task-outputs/task-settings-069d-role4/effect-sprites-svg/DefineSprite_71_Role4BulletArrow2;public/assets/combat/role4;docs/reverse-engineering/role4-combat-visuals-index.md;src/assets/AssetManifest.ts,assets/ShaShen.swf,71,effect,Role4 arrow hit3 attachment,ready,confirmed,none,15 frames; bounds -366.1 -150.65 169.8 134.9; world effect at forward115 y-20
normal-attack-effect.hero5.spear.unresolved,Role5runattack;doSingleHit unresolved,script-reference,src/assets/AssetManifest.ts;src/systems/HeroNormalAttackSystem.ts;docs/reverse-engineering/attack-effects-index.md;local-resources/regima/legacy-extraction/resources_by_swf/[172845].swf/scripts/export/hero/Role5.as,,,effect,Role5 spear normal attack attachment family,needs-annotation,unknown,locate-symbol,doSingleHit helper is absent and run attack shares this placeholder key
normal-attack-effect.hero5.sword.hit1,swordhit1;swordhit1_1,script-reference,src/assets/AssetManifest.ts;src/systems/HeroNormalAttackSystem.ts;docs/reverse-engineering/attack-effects-index.md;local-resources/regima/legacy-extraction/resources_by_swf/[172845].swf/scripts/export/hero/Role5.as,,,effect,Role5 sword hit1 attachment,source-corpus-ready,confirmed,locate-symbol,Base and enhanced variants share one stable key
normal-attack-effect.hero5.sword.hit2,swordhit2;swordhit2_1,script-reference,src/assets/AssetManifest.ts;src/systems/HeroNormalAttackSystem.ts;docs/reverse-engineering/attack-effects-index.md;local-resources/regima/legacy-extraction/resources_by_swf/[172845].swf/scripts/export/hero/Role5.as,,,effect,Role5 sword hit2 attachment,source-corpus-ready,confirmed,locate-symbol,Base and enhanced variants share one stable key
normal-attack-effect.hero5.sword.hit3,swordhit3;swordhit3_1,script-reference,src/assets/AssetManifest.ts;src/systems/HeroNormalAttackSystem.ts;docs/reverse-engineering/attack-effects-index.md;local-resources/regima/legacy-extraction/resources_by_swf/[172845].swf/scripts/export/hero/Role5.as,,,effect,Role5 sword hit3 attachment,source-corpus-ready,confirmed,locate-symbol,Base and enhanced variants share one stable key
normal-attack-effect.hero5.sword.hit4,swordhit4;swordhit4_1,script-reference,src/assets/AssetManifest.ts;src/systems/HeroNormalAttackSystem.ts;docs/reverse-engineering/attack-effects-index.md;local-resources/regima/legacy-extraction/resources_by_swf/[172845].swf/scripts/export/hero/Role5.as,,,effect,Role5 sword hit4 attachment,source-corpus-ready,confirmed,locate-symbol,Base and enhanced variants share one stable key
normal-attack-effect.hero5.sword.hit5,swordhit5;swordhit5_1,script-reference,src/assets/AssetManifest.ts;src/systems/HeroNormalAttackSystem.ts;docs/reverse-engineering/attack-effects-index.md;local-resources/regima/legacy-extraction/resources_by_swf/[172845].swf/scripts/export/hero/Role5.as,,,effect,Role5 sword jump attack attachment,source-corpus-ready,confirmed,locate-symbol,Base and enhanced variants share one stable key
normal-attack-effect.hero5.sword.run-hit,swordhit6;swordhit6_1,script-reference,src/assets/AssetManifest.ts;src/systems/HeroNormalAttackSystem.ts;docs/reverse-engineering/attack-effects-index.md;local-resources/regima/legacy-extraction/resources_by_swf/[172845].swf/scripts/export/hero/Role5.as,,,effect,Role5 sword run attack attachment,source-corpus-ready,confirmed,locate-symbol,Base and enhanced variants share one stable key
hero-animation.hero1.body-family,ROLE1_<clothId>;ROLE1_EQUIP_<weaponId>,restored-swf,local-resources/regima/source/restored-swfs/assets/WuKong.swf;public/assets/combat/role1/body;src/assets/AssetManifest.ts;docs/reverse-engineering/role1-combat-visuals-index.md,assets/WuKong.swf,2..25,hero,Role1 body and equipment action family,ready,confirmed,none,14 body and 10 equipment 1200x2800 sheets; exact row hold and origins documented
hero-animation.hero2.body-family,ROLE2_<clothId>;ROLE2_EQUIP_<weaponId>,restored-swf,local-resources/regima/source/restored-swfs/assets/TangSeng1.swf;public/assets/combat/role2/body;src/assets/AssetManifest.ts;src/scenes/Role2CombatVisualBridge.ts;docs/reverse-engineering/role2-combat-visuals-index.md,assets/TangSeng1.swf,5;11;14;12;7;2;3;348;349;350;347;351;6;10;9;8;15;1;4;352,hero,Role2 body and equipment action family,ready,confirmed,none,12 body plus 8 equipment symbols; each 1200x2600 sheet with 6x13 cells of 200x200; equip renders above body
hero-animation.hero3.body-family,ROLE3_<clothId>;ROLE3_EQUIP_<weaponId>,restored-swf,local-resources/regima/source/restored-swfs/assets/BaJie.swf;local-resources/regima/task-outputs/task-settings-069c-role3/body-equip-sheets;docs/reverse-engineering/role3-combat-visuals-index.md;src/assets/AssetManifest.ts,assets/BaJie.swf,1..22,hero,Role3 body and equipment action family,derived-ready,confirmed,integrate,13 body plus 9 equipment symbols; each 1800x2800 sheet with 6x14 cells of 300x200; equip composites above body
hero-animation.hero4.shovel-body-family,ROLE4_SHOVEL_<clothId>;ROLE4_EQUIP_<weaponId>,restored-swf,local-resources/regima/source/restored-swfs/assets/ShaShen.swf;local-resources/regima/source/restored-swfs/assets/20120117.swf;local-resources/regima/source/restored-swfs/assets/20120119.swf;local-resources/regima/source/restored-swfs/assets/20120203.swf;local-resources/regima/source/restored-swfs/assets/20120808.swf;local-resources/regima/source/restored-swfs/assets/MagicWeapon2.swf;local-resources/regima/task-outputs/task-settings-069d-role4/body-sheets;local-resources/regima/task-outputs/task-settings-069d-role4/body-sheets-extra;public/assets/combat/role4;docs/reverse-engineering/role4-combat-visuals-index.md,assets/ShaShen.swf;assets/20120117.swf;assets/20120119.swf;assets/20120203.swf;assets/20120808.swf;assets/MagicWeapon2.swf,1..39;3;6;8;12;4;9;19,hero,Role4 shovel body and equipment action family,ready,confirmed,none,18 shovel bodies plus 14 equipment symbols across six packages; each 1200x2800 with 6x14 cells of 200x200; equipment composites above body
hero-animation.hero4.arrow-body-family,ROLE4_ARROW_<clothId>;ROLE4_EQUIP_<weaponId>,restored-swf,local-resources/regima/source/restored-swfs/assets/ShaShen.swf;local-resources/regima/source/restored-swfs/assets/20120117.swf;local-resources/regima/source/restored-swfs/assets/20120119.swf;local-resources/regima/source/restored-swfs/assets/20120203.swf;local-resources/regima/source/restored-swfs/assets/20120808.swf;local-resources/regima/source/restored-swfs/assets/MagicWeapon2.swf;local-resources/regima/task-outputs/task-settings-069d-role4/body-sheets;local-resources/regima/task-outputs/task-settings-069d-role4/body-sheets-extra;public/assets/combat/role4;docs/reverse-engineering/role4-combat-visuals-index.md,assets/ShaShen.swf;assets/20120117.swf;assets/20120119.swf;assets/20120203.swf;assets/20120808.swf;assets/MagicWeapon2.swf,1..39;4;6;13;14;3;8;19,hero,Role4 arrow body and equipment action family,ready,confirmed,none,18 arrow bodies plus 14 equipment symbols across six packages; each 1200x2800 with 6x14 cells of 200x200; equipment composites above body
hero-animation.hero5.spear.attack1,attack1_spear,script-reference,docs/reverse-engineering/assets-index.md;docs/reverse-engineering/attack-effects-index.md;src/assets/AssetManifest.ts,,,hero,Role5 spear attack1 body animation,source-corpus-ready,confirmed,locate-symbol,EVB source corpus recovered; exact role symbol not yet located
hero-animation.hero5.spear.attack2,attack2_spear,script-reference,docs/reverse-engineering/assets-index.md;docs/reverse-engineering/attack-effects-index.md;src/assets/AssetManifest.ts,,,hero,Role5 spear attack2 body animation,source-corpus-ready,confirmed,locate-symbol,EVB source corpus recovered; exact role symbol not yet located
hero-animation.hero5.spear.attack3,attack3_spear,script-reference,docs/reverse-engineering/assets-index.md;docs/reverse-engineering/attack-effects-index.md;src/assets/AssetManifest.ts,,,hero,Role5 spear attack3 body animation,source-corpus-ready,confirmed,locate-symbol,EVB source corpus recovered; exact role symbol not yet located
hero-animation.hero5.spear.attack4,attack4_spear,script-reference,docs/reverse-engineering/assets-index.md;docs/reverse-engineering/attack-effects-index.md;src/assets/AssetManifest.ts,,,hero,Role5 spear attack4 body animation,source-corpus-ready,confirmed,locate-symbol,EVB source corpus recovered; exact role symbol not yet located
hero-animation.hero5.spear.jumpattack,jumpattack_spear,script-reference,docs/reverse-engineering/assets-index.md;docs/reverse-engineering/attack-effects-index.md;src/assets/AssetManifest.ts,,,hero,Role5 spear jumpattack body animation,source-corpus-ready,confirmed,locate-symbol,EVB source corpus recovered; exact role symbol not yet located
hero-animation.hero5.spear.runattack,runattack_spear,script-reference,docs/reverse-engineering/assets-index.md;docs/reverse-engineering/attack-effects-index.md;src/assets/AssetManifest.ts,,,hero,Role5 spear runattack body animation,source-corpus-ready,confirmed,locate-symbol,EVB source corpus recovered; exact role symbol not yet located
hero-animation.hero5.sword.attack1,attack1_sword,script-reference,docs/reverse-engineering/assets-index.md;docs/reverse-engineering/attack-effects-index.md;src/assets/AssetManifest.ts,,,hero,Role5 sword attack1 body animation,source-corpus-ready,confirmed,locate-symbol,EVB source corpus recovered; exact role symbol not yet located
hero-animation.hero5.sword.attack2,attack2_sword,script-reference,docs/reverse-engineering/assets-index.md;docs/reverse-engineering/attack-effects-index.md;src/assets/AssetManifest.ts,,,hero,Role5 sword attack2 body animation,source-corpus-ready,confirmed,locate-symbol,EVB source corpus recovered; exact role symbol not yet located
hero-animation.hero5.sword.attack3,attack3_sword,script-reference,docs/reverse-engineering/assets-index.md;docs/reverse-engineering/attack-effects-index.md;src/assets/AssetManifest.ts,,,hero,Role5 sword attack3 body animation,source-corpus-ready,confirmed,locate-symbol,EVB source corpus recovered; exact role symbol not yet located
hero-animation.hero5.sword.attack4,attack4_sword,script-reference,docs/reverse-engineering/assets-index.md;docs/reverse-engineering/attack-effects-index.md;src/assets/AssetManifest.ts,,,hero,Role5 sword attack4 body animation,source-corpus-ready,confirmed,locate-symbol,EVB source corpus recovered; exact role symbol not yet located
hero-animation.hero5.sword.jumpattack,jumpattack_sword,script-reference,docs/reverse-engineering/assets-index.md;docs/reverse-engineering/attack-effects-index.md;src/assets/AssetManifest.ts,,,hero,Role5 sword jumpattack body animation,source-corpus-ready,confirmed,locate-symbol,EVB source corpus recovered; exact role symbol not yet located
hero-animation.hero5.sword.runattack,runattack_sword,script-reference,docs/reverse-engineering/assets-index.md;docs/reverse-engineering/attack-effects-index.md;src/assets/AssetManifest.ts,,,hero,Role5 sword runattack body animation,source-corpus-ready,confirmed,locate-symbol,EVB source corpus recovered; exact role symbol not yet located
