stableKey,as3Name,sourceKind,sourcePath,sourcePackage,symbolId,scope,usage,status,confidence,nextAction,note
crafting-item.cs_fj_tlzzs,cs_fj_dzzzs,restored-swf,public/assets/ui/crafting/items/cs_fj_tlzzs.png;src/assets/AssetManifest.ts,assets/EIcon1.swf,225,ui,天龙制作书合成材料/产物图标,ready,confirmed,none,crafting-icons-b079-098；product-preview:cs_fj_dzzzs#225；cs_fj_tlzzs->cs_fj_dzzzs@Fusion.as:279
crafting-item.cs_fj_zt,cs_fj_zt,restored-swf,public/assets/ui/crafting/items/cs_fj_zt.png;src/assets/AssetManifest.ts,assets/EIcon1.swf,194,ui,旃檀合成材料/产物图标,ready,confirmed,none,crafting-icons-b099-122；material:cs_fj_zt#194
crafting-item.cs_fj_ztzzs,cs_fj_ztzzs,restored-swf,public/assets/ui/crafting/items/cs_fj_ztzzs.png;src/assets/AssetManifest.ts,assets/EIcon1.swf,200,ui,旃檀制作书合成材料/产物图标,ready,confirmed,none,crafting-icons-b079-098；product-preview:cs_fj_ztzzs#200
crafting-item.cs_wq_gl,cs_wq_gl,restored-swf,public/assets/ui/crafting/items/cs_wq_gl.png;src/assets/AssetManifest.ts,assets/EIcon1.swf,20,ui,广力合成材料/产物图标,ready,confirmed,none,crafting-icons-b099-122；material:cs_wq_gl#20
crafting-item.cs_wq_glzzs,cs_wq_qszzs,restored-swf,public/assets/ui/crafting/items/cs_wq_glzzs.png;src/assets/AssetManifest.ts,assets/EIcon1.swf,163,ui,广力制作书合成材料/产物图标,ready,confirmed,none,crafting-icons-b079-098；product-preview:cs_wq_qszzs#163；cs_wq_glzzs->cs_wq_qszzs@Fusion.as:275
crafting-item.cs_wq_ll,cs_wq_ll,restored-swf,public/assets/ui/crafting/items/cs_wq_ll.png;src/assets/AssetManifest.ts,assets/EIcon1.swf,293,ui,琉璃合成材料/产物图标,ready,confirmed,none,crafting-icons-b099-122；material:cs_wq_ll#293
crafting-item.cs_wq_llzzs,cs_wq_llzzs,restored-swf,public/assets/ui/crafting/items/cs_wq_llzzs.png;src/assets/AssetManifest.ts,assets/EIcon1.swf,175,ui,琉璃制作书合成材料/产物图标,ready,confirmed,none,crafting-icons-b079-098；product-preview:cs_wq_llzzs#175
crafting-item.cs_wq_qs,cs_wq_qs,restored-swf,public/assets/ui/crafting/items/cs_wq_qs.png;src/assets/AssetManifest.ts,assets/EIcon1.swf,238,ui,祁水合成材料/产物图标,ready,confirmed,none,crafting-icons-b099-122；material:cs_wq_qs#238
crafting-item.cs_wq_qszzs,cs_wq_qszzs,restored-swf,public/assets/ui/crafting/items/cs_wq_qszzs.png;src/assets/AssetManifest.ts,assets/EIcon1.swf,163,ui,祁水制作书合成材料/产物图标,ready,confirmed,none,crafting-icons-b079-098；product-preview:cs_wq_qszzs#163
crafting-item.cs_wq_rc,cs_wq_rc,restored-swf,public/assets/ui/crafting/items/cs_wq_rc.png;src/assets/AssetManifest.ts,assets/EIcon1.swf,249,ui,若禅合成材料/产物图标,ready,confirmed,none,crafting-icons-b099-122；material:cs_wq_rc#249
crafting-item.cs_wq_rczzs,cs_wq_rczzs,restored-swf,public/assets/ui/crafting/items/cs_wq_rczzs.png;src/assets/AssetManifest.ts,assets/EIcon1.swf,151,ui,若禅制作书合成材料/产物图标,ready,confirmed,none,crafting-icons-b079-098；product-preview:cs_wq_rczzs#151
crafting-item.cs_wq_yt,cs_wq_yt,restored-swf,public/assets/ui/crafting/items/cs_wq_yt.png;src/assets/AssetManifest.ts,assets/EIcon1.swf,260,ui,夷图合成材料/产物图标,ready,confirmed,none,crafting-icons-b099-122；material:cs_wq_yt#260
crafting-item.cs_wq_ytzzs,cs_wq_ytzzs,restored-swf,public/assets/ui/crafting/items/cs_wq_ytzzs.png;src/assets/AssetManifest.ts,assets/EIcon1.swf,138,ui,夷图制作书合成材料/产物图标,ready,confirmed,none,crafting-icons-b079-098；product-preview:cs_wq_ytzzs#138
crafting-item.csqyzstx,csqyzstx,restored-swf,public/assets/ui/crafting/items/csqyzstx.png;src/assets/AssetManifest.ts,assets/EIcon1.swf,347,ui,七曜战神合成材料/产物图标,ready,confirmed,none,crafting-icons-b059-078；material:csqyzstx#347
crafting-item.dgg,dgg,restored-swf,public/assets/ui/crafting/items/dgg.png;src/assets/AssetManifest.ts,assets/EIcon1.swf,83,ui,独孤狗合成材料/产物图标,ready,confirmed,none,crafting-icons-b059-078；material:dgg#83;product-preview:dgg#83
crafting-item.dszk,dszk,restored-swf,public/assets/ui/crafting/items/dszk.png;src/assets/AssetManifest.ts,assets/EIcon1.swf,776,ui,大圣战铠合成材料/产物图标,ready,confirmed,none,crafting-icons-b079-098；material:dszk#776
crafting-item.dzjj,dzjj,restored-swf,public/assets/ui/crafting/items/dzjj.png;src/assets/AssetManifest.ts,assets/EIcon1.swf,399,ui,地藏金戒合成材料/产物图标,ready,confirmed,none,crafting-icons-b059-078；product-preview:dzjj#399
crafting-item.fbqpj,fbqpj,restored-swf,public/assets/ui/crafting/items/fbqpj.png;src/assets/AssetManifest.ts,1_MainLoad__main1.swf,3,ui,青萍剑合成材料/产物图标,ready,confirmed,none,crafting-icons-special-sources；product-preview:fbqpj#3
crafting-item.fljzzs,fljzzs,restored-swf,public/assets/ui/crafting/items/fljzzs.png;src/assets/AssetManifest.ts,assets/EIcon1.swf,876,ui,风轮剑制作书合成材料/产物图标,ready,confirmed,none,crafting-icons-b099-122；product-preview:fljzzs#876
crafting-item.flzsp,flzsp,restored-swf,public/assets/ui/crafting/items/flzsp.png;src/assets/AssetManifest.ts,assets/EIcon1.swf,812,ui,风灵珠碎片合成材料/产物图标,ready,confirmed,none,crafting-icons-b039-058；material:flzsp#812
crafting-item.fykjzzs,fykjzzs,restored-swf,public/assets/ui/crafting/items/fykjzzs.png;src/assets/AssetManifest.ts,assets/EIcon1.swf,865,ui,风鹰铠甲制作书合成材料/产物图标,ready,confirmed,none,crafting-icons-b099-122；product-preview:fykjzzs#865
crafting-item.fys1,fys1,restored-swf,public/assets/ui/crafting/items/fys1.png;src/assets/AssetManifest.ts,assets/EIcon1.swf,240,ui,1级防御石合成材料/产物图标,ready,confirmed,none,crafting-icons-b019-038；material:fys1#240
crafting-item.fys2,fys2,restored-swf,public/assets/ui/crafting/items/fys2.png;src/assets/AssetManifest.ts,assets/EIcon1.swf,239,ui,2级防御石合成材料/产物图标,ready,confirmed,none,crafting-icons-b019-038；material:fys2#239;product-preview:fys2#239
crafting-item.fys3,fys3,restored-swf,public/assets/ui/crafting/items/fys3.png;src/assets/AssetManifest.ts,assets/EIcon1.swf,237,ui,3级防御石合成材料/产物图标,ready,confirmed,none,crafting-icons-b019-038；product-preview:fys3#237
crafting-item.gjrls,gjrls,restored-swf,public/assets/ui/crafting/items/gjrls.png;src/assets/AssetManifest.ts,assets/EIcon1.swf,449,ui,高级熔炼石合成材料/产物图标,ready,confirmed,none,crafting-icons-b001-018；material:gjrls#449;product-preview:gjrls#449
crafting-item.gjs1,gjs1,restored-swf,public/assets/ui/crafting/items/gjs1.png;src/assets/AssetManifest.ts,assets/EIcon1.swf,233,ui,1级攻击石合成材料/产物图标,ready,confirmed,none,crafting-icons-b019-038；material:gjs1#233
crafting-item.gjs2,gjs2,restored-swf,public/assets/ui/crafting/items/gjs2.png;src/assets/AssetManifest.ts,assets/EIcon1.swf,232,ui,2级攻击石合成材料/产物图标,ready,confirmed,none,crafting-icons-b019-038；material:gjs2#232;product-preview:gjs2#232
crafting-item.gjs3,gjs3,restored-swf,public/assets/ui/crafting/items/gjs3.png;src/assets/AssetManifest.ts,assets/EIcon1.swf,231,ui,3级攻击石合成材料/产物图标,ready,confirmed,none,crafting-icons-b019-038；product-preview:gjs3#231
crafting-item.gjtss,gjtss,restored-swf,public/assets/ui/crafting/items/gjtss.png;src/assets/AssetManifest.ts,assets/EIcon1.swf,453,ui,高级天枢石合成材料/产物图标,ready,confirmed,none,crafting-icons-b001-018；material:gjtss#453;product-preview:gjtss#453
crafting-item.gjyhs,gjyhs,restored-swf,public/assets/ui/crafting/items/gjyhs.png;src/assets/AssetManifest.ts,assets/EIcon1.swf,462,ui,高级玉衡石合成材料/产物图标,ready,confirmed,none,crafting-icons-b001-018；material:gjyhs#462;product-preview:gjyhs#462
crafting-item.hlzsp,hlzsp,restored-swf,public/assets/ui/crafting/items/hlzsp.png;src/assets/AssetManifest.ts,assets/EIcon1.swf,810,ui,火灵珠碎片合成材料/产物图标,ready,confirmed,none,crafting-icons-b039-058；material:hlzsp#810
crafting-item.hsmwtx,hsmwtx,restored-swf,public/assets/ui/crafting/items/hsmwtx.png;src/assets/AssetManifest.ts,assets/EIcon1.swf,610,ui,混世魔王合成材料/产物图标,ready,confirmed,none,crafting-icons-b099-122；product-preview:hsmwtx#610
crafting-item.hxg,hxg,restored-swf,public/assets/ui/crafting/items/hxg.png;src/assets/AssetManifest.ts,assets/EIcon1.swf,406,ui,含羞狗合成材料/产物图标,ready,confirmed,none,crafting-icons-b059-078；material:hxg#406;product-preview:hxg#406
crafting-item.hxkjzzs,hxkjzzs,restored-swf,public/assets/ui/crafting/items/hxkjzzs.png;src/assets/AssetManifest.ts,assets/EIcon1.swf,732,ui,黑犀铠甲制作书合成材料/产物图标,ready,confirmed,none,crafting-icons-b099-122；product-preview:hxkjzzs#732
crafting-item.hy,hy,restored-swf,public/assets/ui/crafting/items/hy.png;src/assets/AssetManifest.ts,assets/EIcon1.swf,831,ui,花宴合成材料/产物图标,ready,confirmed,none,crafting-icons-b059-078；material:hy#831;product-preview:hy#831
crafting-item.hylc,hylc,restored-swf,public/assets/ui/crafting/items/hylc.png;src/assets/AssetManifest.ts,assets/EIcon1.swf,328,ui,混元雷叉合成材料/产物图标,ready,confirmed,none,crafting-icons-b001-018；material:hylc#328
crafting-item.hylk,hylk,restored-swf,public/assets/ui/crafting/items/hylk.png;src/assets/AssetManifest.ts,assets/EIcon1.swf,299,ui,混元龙铠合成材料/产物图标,ready,confirmed,none,crafting-icons-b001-018；material:hylk#299
crafting-item.hylz,hylz,restored-swf,public/assets/ui/crafting/items/hylz.png;src/assets/AssetManifest.ts,assets/EIcon1.swf,341,ui,混元灵杖合成材料/产物图标,ready,confirmed,none,crafting-icons-b001-018；material:hylz#341
crafting-item.hywjs,hywjs,restored-swf,public/assets/ui/crafting/items/hywjs.png;src/assets/AssetManifest.ts,assets/EIcon1.swf,821,ui,混元无极伞合成材料/产物图标,ready,confirmed,none,crafting-icons-b001-018；product-preview:hywjs#821
crafting-item.hyzzs,hyzzs,restored-swf,public/assets/ui/crafting/items/hyzzs.png;src/assets/AssetManifest.ts,assets/EIcon1.swf,16,ui,混元珍珠伞合成材料/产物图标,ready,confirmed,none,crafting-icons-b001-018；material:hyzzs#16;product-preview:hyzzs#16
crafting-item.jcdp,jcdp,restored-swf,public/assets/ui/crafting/items/jcdp.png;src/assets/AssetManifest.ts,assets/EIcon1.swf,491,ui,九齿钉耙合成材料/产物图标,ready,confirmed,none,crafting-icons-b079-098；material:jcdp#491
crafting-item.jljs,jljs,restored-swf,public/assets/ui/crafting/items/jljs.png;src/assets/AssetManifest.ts,assets/EIcon1.swf,775,ui,锦襕袈裟合成材料/产物图标,ready,confirmed,none,crafting-icons-b079-098；material:jljs#775
crafting-item.jlqyzstx,jlqyzstx,restored-swf,public/assets/ui/crafting/items/jlqyzstx.png;src/assets/AssetManifest.ts,assets/EIcon1.swf,187,ui,七曜战神合成材料/产物图标,ready,confirmed,none,crafting-icons-b059-078；material:jlqyzstx#187
crafting-item.jlsmsrsz,jlsmsrsz,restored-swf,public/assets/ui/crafting/items/jlsmsrsz.png;src/assets/AssetManifest.ts,assets/EIcon1.swf,615,ui,神秘商人装合成材料/产物图标,ready,confirmed,none,crafting-icons-b059-078；material:jlsmsrsz#615;product-preview:jlsmsrsz#615
crafting-item.kly3,kly3,restored-swf,public/assets/ui/crafting/items/kly3.png;src/assets/AssetManifest.ts,assets/EIcon1.swf,309,ui,3级昆仑玉合成材料/产物图标,ready,confirmed,none,crafting-icons-b079-098；material:kly3#309
crafting-item.kly4,kly4,restored-swf,public/assets/ui/crafting/items/kly4.png;src/assets/AssetManifest.ts,assets/EIcon1.swf,297,ui,4级昆仑玉合成材料/产物图标,ready,confirmed,none,crafting-icons-b079-098；material:kly4#297;product-preview:kly4#297
crafting-item.kly5,kly5,restored-swf,public/assets/ui/crafting/items/kly5.png;src/assets/AssetManifest.ts,assets/EIcon1.swf,285,ui,5级昆仑玉合成材料/产物图标,ready,confirmed,none,crafting-icons-b079-098；product-preview:kly5#285
crafting-item.lhz,lhz,restored-swf,public/assets/ui/crafting/items/lhz.png;src/assets/AssetManifest.ts,assets/EIcon1.swf,544,ui,轮回杖合成材料/产物图标,ready,confirmed,none,crafting-icons-b079-098；material:lhz#544
crafting-item.lly,lly,restored-swf,public/assets/ui/crafting/items/lly.png;src/assets/AssetManifest.ts,assets/EIcon1.swf,815,ui,玲珑玉合成材料/产物图标,ready,confirmed,none,crafting-icons-b059-078；material:lly#815
crafting-item.llzsp,llzsp,restored-swf,public/assets/ui/crafting/items/llzsp.png;src/assets/AssetManifest.ts,assets/EIcon1.swf,808,ui,雷灵珠碎片合成材料/产物图标,ready,confirmed,none,crafting-icons-b039-058；material:llzsp#808
crafting-item.lsg,lsg,restored-swf,public/assets/ui/crafting/items/lsg.png;src/assets/AssetManifest.ts,assets/EIcon1.swf,191,ui,蓝瘦狗合成材料/产物图标,ready,confirmed,none,crafting-icons-b059-078；material:lsg#191;product-preview:lsg#191
crafting-item.lssp_1,lssp_1,restored-swf,public/assets/ui/crafting/items/lssp_1.png;src/assets/AssetManifest.ts,assets/EIcon1.swf,668,ui,流石碎片1合成材料/产物图标,ready,confirmed,none,crafting-icons-b079-098；material:lssp_1#668
crafting-item.lssp_2,lssp_2,restored-swf,public/assets/ui/crafting/items/lssp_2.png;src/assets/AssetManifest.ts,assets/EIcon1.swf,667,ui,流石碎片2合成材料/产物图标,ready,confirmed,none,crafting-icons-b079-098；material:lssp_2#667
crafting-item.lssp_3,lssp_3,restored-swf,public/assets/ui/crafting/items/lssp_3.png;src/assets/AssetManifest.ts,assets/EIcon1.swf,664,ui,流石碎片3合成材料/产物图标,ready,confirmed,none,crafting-icons-b079-098；material:lssp_3#664
crafting-item.lssp_4,lssp_4,restored-swf,public/assets/ui/crafting/items/lssp_4.png;src/assets/AssetManifest.ts,assets/EIcon1.swf,663,ui,流石碎片4合成材料/产物图标,ready,confirmed,none,crafting-icons-b079-098；material:lssp_4#663
crafting-item.lssp_5,lssp_5,restored-swf,public/assets/ui/crafting/items/lssp_5.png;src/assets/AssetManifest.ts,assets/EIcon1.swf,662,ui,流石碎片5合成材料/产物图标,ready,confirmed,none,crafting-icons-b079-098；material:lssp_5#662
crafting-item.lssp_6,lssp_6,restored-swf,public/assets/ui/crafting/items/lssp_6.png;src/assets/AssetManifest.ts,assets/EIcon1.swf,661,ui,流石碎片6合成材料/产物图标,ready,confirmed,none,crafting-icons-b079-098；material:lssp_6#661
crafting-item.lssp_7,lssp_7,restored-swf,public/assets/ui/crafting/items/lssp_7.png;src/assets/AssetManifest.ts,assets/EIcon1.swf,660,ui,流石碎片7合成材料/产物图标,ready,confirmed,none,crafting-icons-b079-098；material:lssp_7#660
crafting-item.lssp_8,lssp_8,restored-swf,public/assets/ui/crafting/items/lssp_8.png;src/assets/AssetManifest.ts,assets/EIcon1.swf,659,ui,流石碎片8合成材料/产物图标,ready,confirmed,none,crafting-icons-b079-098；material:lssp_8#659
crafting-item.lssp_9,lssp_9,restored-swf,public/assets/ui/crafting/items/lssp_9.png;src/assets/AssetManifest.ts,assets/EIcon1.swf,656,ui,流石碎片9合成材料/产物图标,ready,confirmed,none,crafting-icons-b079-098；material:lssp_9#656
crafting-item.lxfb,lxfb,restored-swf,public/assets/ui/crafting/items/lxfb.png;src/assets/AssetManifest.ts,assets/EIcon1.swf,673,ui,流邪合成材料/产物图标,ready,confirmed,none,crafting-icons-b079-098；material:lxfb#673;product-preview:lxfb#673
crafting-item.lxfs_1,lxfs_1,restored-swf,public/assets/ui/crafting/items/lxfs_1.png;src/assets/AssetManifest.ts,assets/EIcon1.swf,653,ui,流邪符石1合成材料/产物图标,ready,confirmed,none,crafting-icons-b079-098；material:lxfs_1#653;product-preview:lxfs_1#653
crafting-item.lxfs_2,lxfs_2,restored-swf,public/assets/ui/crafting/items/lxfs_2.png;src/assets/AssetManifest.ts,assets/EIcon1.swf,652,ui,流邪符石2合成材料/产物图标,ready,confirmed,none,crafting-icons-b079-098；material:lxfs_2#652;product-preview:lxfs_2#652
crafting-item.lxfs_3,lxfs_3,restored-swf,public/assets/ui/crafting/items/lxfs_3.png;src/assets/AssetManifest.ts,assets/EIcon1.swf,651,ui,流邪符石3合成材料/产物图标,ready,confirmed,none,crafting-icons-b079-098；material:lxfs_3#651;product-preview:lxfs_3#651
crafting-item.lxj,lxj,restored-swf,public/assets/ui/crafting/items/lxj.png;src/assets/AssetManifest.ts,assets/EIcon1.swf,418,ui,戮仙剑合成材料/产物图标,ready,confirmed,none,crafting-icons-b001-018；product-preview:lxj#418
crafting-item.lxqzzs,lxqzzs,restored-swf,public/assets/ui/crafting/items/lxqzzs.png;src/assets/AssetManifest.ts,assets/EIcon1.swf,743,ui,流星枪制作书合成材料/产物图标,ready,confirmed,none,crafting-icons-b099-122；product-preview:lxqzzs#743
crafting-item.lxzhs,lxzhs,restored-swf,public/assets/ui/crafting/items/lxzhs.png;src/assets/AssetManifest.ts,assets/EIcon1.swf,164,ui,流邪转换石合成材料/产物图标,ready,confirmed,none,crafting-icons-b099-122；material:lxzhs#164
crafting-item.lyrzzs,lyrzzs,restored-swf,public/assets/ui/crafting/items/lyrzzs.png;src/assets/AssetManifest.ts,assets/EIcon1.swf,588,ui,烈焰刃制作书合成材料/产物图标,ready,confirmed,none,crafting-icons-b099-122；product-preview:lyrzzs#588
crafting-item.mdcqg,mdcqg,restored-swf,public/assets/ui/crafting/items/mdcqg.png;src/assets/AssetManifest.ts,assets/MagicWeapon2.swf,18,ui,摩多苍穹弓合成材料/产物图标,ready,confirmed,none,crafting-icons-special-sources；material:mdcqg#18
crafting-item.mdflc,mdflc,restored-swf,public/assets/ui/crafting/items/mdflc.png;src/assets/AssetManifest.ts,assets/EIcon1.swf,518,ui,摩多分浪铲合成材料/产物图标,ready,confirmed,none,crafting-icons-b079-098；material:mdflc#518
crafting-item.mdhy,mdhy,restored-swf,public/assets/ui/crafting/items/mdhy.png;src/assets/AssetManifest.ts,assets/EIcon1.swf,7,ui,命定花宴合成材料/产物图标,ready,confirmed,none,crafting-icons-b059-078；product-preview:mdhy#7
crafting-item.mdys,mdys,restored-swf,public/assets/ui/crafting/items/mdys.png;src/assets/AssetManifest.ts,assets/EIcon1.swf,528,ui,摩多月衫合成材料/产物图标,ready,confirmed,none,crafting-icons-b079-098；material:mdys#528
crafting-item.mfs1,mfs1,restored-swf,public/assets/ui/crafting/items/mfs1.png;src/assets/AssetManifest.ts,assets/EIcon1.swf,254,ui,1级魔法石合成材料/产物图标,ready,confirmed,none,crafting-icons-b019-038；material:mfs1#254
crafting-item.mfs2,mfs2,restored-swf,public/assets/ui/crafting/items/mfs2.png;src/assets/AssetManifest.ts,assets/EIcon1.swf,253,ui,2级魔法石合成材料/产物图标,ready,confirmed,none,crafting-icons-b019-038；material:mfs2#253;product-preview:mfs2#253
crafting-item.mfs3,mfs3,restored-swf,public/assets/ui/crafting/items/mfs3.png;src/assets/AssetManifest.ts,assets/EIcon1.swf,250,ui,3级魔法石合成材料/产物图标,ready,confirmed,none,crafting-icons-b019-038；product-preview:mfs3#250
crafting-item.mgzh,mgzh,restored-swf,public/assets/ui/crafting/items/mgzh.png;src/assets/AssetManifest.ts,assets/EIcon1.swf,283,ui,马官指环合成材料/产物图标,ready,confirmed,none,crafting-icons-b059-078；material:mgzh#283
crafting-item.phhl,phhl,restored-swf,public/assets/ui/crafting/items/phhl.png;src/assets/AssetManifest.ts,assets/EIcon1.swf,620,ui,破幻花链合成材料/产物图标,ready,confirmed,none,crafting-icons-b059-078；material:phhl#620
crafting-item.ptsmsrsz,ptsmsrsz,restored-swf,public/assets/ui/crafting/items/ptsmsrsz.png;src/assets/AssetManifest.ts,assets/EIcon1.swf,619,ui,神秘商人装合成材料/产物图标,ready,confirmed,none,crafting-icons-b059-078；material:ptsmsrsz#619
crafting-item.qpjy,qpjy,restored-swf,public/assets/ui/crafting/items/qpjy.png;src/assets/AssetManifest.ts,1_MainLoad__main1.swf,2,ui,青萍精元合成材料/产物图标,ready,confirmed,none,crafting-icons-special-sources；material:qpjy#2
crafting-item.qybd,qybd,restored-swf,public/assets/ui/crafting/items/qybd.png;src/assets/AssetManifest.ts,assets/EIcon1.swf,349,ui,青云冰刀合成材料/产物图标,ready,confirmed,none,crafting-icons-b001-018；material:qybd#349
crafting-item.qyfp,qyfp,restored-swf,public/assets/ui/crafting/items/qyfp.png;src/assets/AssetManifest.ts,assets/EIcon1.swf,311,ui,青云法袍合成材料/产物图标,ready,confirmed,none,crafting-icons-b001-018；material:qyfp#311
crafting-item.qyj,qyj,restored-swf,public/assets/ui/crafting/items/qyj.png;src/assets/AssetManifest.ts,assets/EIcon1.swf,564,ui,青云剑合成材料/产物图标,ready,confirmed,none,crafting-icons-b001-018；material:qyj#564;product-preview:qyj#564
crafting-item.qysz,qysz,restored-swf,public/assets/ui/crafting/items/qysz.png;src/assets/AssetManifest.ts,assets/EIcon1.swf,287,ui,青云手镯合成材料/产物图标,ready,confirmed,none,crafting-icons-b001-018；material:qysz#287
crafting-item.rls,rls,restored-swf,public/assets/ui/crafting/items/rls.png;src/assets/AssetManifest.ts,assets/EIcon1.swf,551,ui,熔炼石合成材料/产物图标,ready,confirmed,none,crafting-icons-b039-058；material:rls#551
crafting-item.ryjgb,ryjgb,restored-swf,public/assets/ui/crafting/items/ryjgb.png;src/assets/AssetManifest.ts,assets/EIcon1.swf,800,ui,擎天柱合成材料/产物图标,ready,confirmed,none,crafting-icons-b079-098；material:ryjgb#800
crafting-item.scfys2,scfys2,restored-swf,public/assets/ui/crafting/items/scfys2.png;src/assets/AssetManifest.ts,assets/EIcon1.swf,246,ui,2级防御石（商城）合成材料/产物图标,ready,confirmed,none,crafting-icons-b019-038；material:scfys2#246
crafting-item.scgjs2,scgjs2,restored-swf,public/assets/ui/crafting/items/scgjs2.png;src/assets/AssetManifest.ts,assets/EIcon1.swf,301,ui,2级攻击石（商城）合成材料/产物图标,ready,confirmed,none,crafting-icons-b019-038；material:scgjs2#301
crafting-item.scmfs2,scmfs2,restored-swf,public/assets/ui/crafting/items/scmfs2.png;src/assets/AssetManifest.ts,assets/EIcon1.swf,306,ui,2级魔法石（商城）合成材料/产物图标,ready,confirmed,none,crafting-icons-b019-038；material:scmfs2#306
crafting-item.scsms2,scsms2,restored-swf,public/assets/ui/crafting/items/scsms2.png;src/assets/AssetManifest.ts,assets/EIcon1.swf,247,ui,2级生命石（商城）合成材料/产物图标,ready,confirmed,none,crafting-icons-b019-038；material:scsms2#247
crafting-item.scwpqhs2,scwpqhs2,restored-swf,public/assets/ui/crafting/items/scwpqhs2.png;src/assets/AssetManifest.ts,assets/EIcon1.swf,270,ui,2级强化石（商城）合成材料/产物图标,ready,confirmed,none,crafting-icons-b001-018；material:scwpqhs2#270
crafting-item.scwpqhs3,scwpqhs3,restored-swf,public/assets/ui/crafting/items/scwpqhs3.png;src/assets/AssetManifest.ts,assets/EIcon1.swf,316,ui,3级强化石（商城）合成材料/产物图标,ready,confirmed,none,crafting-icons-b001-018；material:scwpqhs3#316
crafting-item.shsjt,shsjt,restored-swf,public/assets/ui/crafting/items/shsjt.png;src/assets/AssetManifest.ts,assets/EIcon1.swf,286,ui,山河社稷图合成材料/产物图标,ready,confirmed,none,crafting-icons-b059-078；material:shsjt#286
crafting-item.slzsp,slzsp,restored-swf,public/assets/ui/crafting/items/slzsp.png;src/assets/AssetManifest.ts,assets/EIcon1.swf,814,ui,水灵珠碎片合成材料/产物图标,ready,confirmed,none,crafting-icons-b039-058；material:slzsp#814
crafting-item.sms1,sms1,restored-swf,public/assets/ui/crafting/items/sms1.png;src/assets/AssetManifest.ts,assets/EIcon1.swf,244,ui,1级生命石合成材料/产物图标,ready,confirmed,none,crafting-icons-b019-038；material:sms1#244
crafting-item.sms2,sms2,restored-swf,public/assets/ui/crafting/items/sms2.png;src/assets/AssetManifest.ts,assets/EIcon1.swf,243,ui,2级生命石合成材料/产物图标,ready,confirmed,none,crafting-icons-b019-038；material:sms2#243;product-preview:sms2#243
crafting-item.sms3,sms3,restored-swf,public/assets/ui/crafting/items/sms3.png;src/assets/AssetManifest.ts,assets/EIcon1.swf,241,ui,3级生命石合成材料/产物图标,ready,confirmed,none,crafting-icons-b019-038；product-preview:sms3#241
